country,year,gdp_nominal
RUS,1995,335.777
RUS,1996,412.685
RUS,1997,433.704
RUS,1998,287.672
RUS,1999,209.657
RUS,2000,278.264
RUS,2001,328.475
RUS,2002,370.062
RUS,2003,461.518
RUS,2004,633.294
RUS,2005,817.717
RUS,2006,1060.901
RUS,2007,1393.416
RUS,2008,1779.109
RUS,2009,1307.927
RUS,2010,1633.111
RUS,2011,2046.621
RUS,2012,2191.486
RUS,2013,2288.428
RUS,2014,2048.837
RUS,2015,1356.703
RUS,2016,1280.648
RUS,2017,1575.14
RUS,2018,1653.005
RUS,2019,1695.724
RUS,2020,1488.118
RUS,2021,1843.13
RUS,2022,2269.899
RUS,2023,2009.959
RUS,2024,2184.316
RUS,2025,2195.708
RWA,1980,1.493
RWA,1981,1.695
RWA,1982,1.808
RWA,1983,1.932
RWA,1984,1.851
RWA,1985,2.199
RWA,1986,2.49
RWA,1987,2.765
RWA,1988,2.959
RWA,1989,3.09
RWA,1990,2.954
RWA,1991,2.179
RWA,1992,2.313
RWA,1993,2.231
RWA,1994,1.418
RWA,1995,1.47
RWA,1996,1.593
RWA,1997,2.144
RWA,1998,2.29
RWA,1999,2.131
RWA,2000,2.049
RWA,2001,1.967
RWA,2002,1.963
RWA,2003,2.139
RWA,2004,2.388
RWA,2005,2.945
RWA,2006,3.318
RWA,2007,4.069
RWA,2008,5.183
RWA,2009,5.675
RWA,2010,6.126
RWA,2011,6.885
RWA,2012,7.654
RWA,2013,7.821
RWA,2014,8.24
RWA,2015,8.546
RWA,2016,8.695
RWA,2017,9.253
RWA,2018,9.638
RWA,2019,10.349
RWA,2020,10.174
RWA,2021,11.066
RWA,2022,13.313
RWA,2023,14.097
RWA,2024,13.663
RWA,2025,14.022
WSM,1980,0.127
WSM,1981,0.119
WSM,1982,0.122
WSM,1983,0.113
WSM,1984,0.111
WSM,1985,0.106
WSM,1986,0.112
WSM,1987,0.124
WSM,1988,0.138
WSM,1989,0.141
WSM,1990,0.182
WSM,1991,0.176
WSM,1992,0.193
WSM,1993,0.198
WSM,1994,0.158
WSM,1995,0.242
WSM,1996,0.258
WSM,1997,0.28
WSM,1998,0.286
WSM,1999,0.262
WSM,2000,0.271
WSM,2001,0.273
WSM,2002,0.289
WSM,2003,0.342
WSM,2004,0.418
WSM,2005,0.486
WSM,2006,0.516
WSM,2007,0.568
WSM,2008,0.684
WSM,2009,0.618
WSM,2010,0.68
WSM,2011,0.744
WSM,2012,0.773
WSM,2013,0.798
WSM,2014,0.797
WSM,2015,0.824
WSM,2016,0.844
WSM,2017,0.885
WSM,2018,0.878
WSM,2019,0.913
WSM,2020,0.869
WSM,2021,0.844
WSM,2022,0.833
WSM,2023,0.934
WSM,2024,1.068
WSM,2025,1.147
STP,1980,0.069
STP,1981,0.084
STP,1982,0.081
STP,1983,0.076
STP,1984,0.079
STP,1985,0.083
STP,1986,0.117
STP,1987,0.117
STP,1988,0.1
STP,1989,0.099
STP,1990,0.12
STP,1991,0.108
STP,1992,0.096
STP,1993,0.127
STP,1994,0.132
STP,1995,0.104
STP,1996,0.136
STP,1997,0.093
STP,1998,0.073
STP,1999,0.078
STP,2000,0.077
STP,2001,0.072
STP,2002,0.08
STP,2003,0.096
STP,2004,0.104
STP,2005,0.125
STP,2006,0.133
STP,2007,0.145
STP,2008,0.188
STP,2009,0.201
STP,2010,0.191
STP,2011,0.228
STP,2012,0.231
STP,2013,0.269
STP,2014,0.295
STP,2015,0.262
STP,2016,0.294
STP,2017,0.325
STP,2018,0.387
STP,2019,0.416
STP,2020,0.476
STP,2021,0.529
STP,2022,0.546
STP,2023,0.684
STP,2024,0.812
STP,2025,0.952
SAU,1980,164.54
SAU,1981,184.292
SAU,1982,153.24
SAU,1983,129.181
SAU,1984,119.631
SAU,1985,103.894
SAU,1986,86.886
SAU,1987,85.582
SAU,1988,88.138
SAU,1989,95.217
SAU,1990,117.474
SAU,1991,132.047
SAU,1992,136.905
SAU,1993,132.79
SAU,1994,134.995
SAU,1995,143.152
SAU,1996,158.451
SAU,1997,165.742
SAU,1998,146.776
SAU,1999,161.717
SAU,2000,189.515
SAU,2001,184.138
SAU,2002,189.606
SAU,2003,215.808
SAU,2004,258.742
SAU,2005,328.205
SAU,2006,376.398
SAU,2007,415.687
SAU,2008,519.797
SAU,2009,429.098
SAU,2010,528.207
SAU,2011,676.635
SAU,2012,741.85
SAU,2013,753.864
SAU,2014,766.606
SAU,2015,669.485
SAU,2016,666
SAU,2017,714.994
SAU,2018,846.584
SAU,2019,838.565
SAU,2020,734.271
SAU,2021,874.157
SAU,2022,1108.571
SAU,2023,1067.583
SAU,2024,1100.706
SAU,2025,1136.58
SEN,1980,4.338
SEN,1981,3.934
SEN,1982,3.85
SEN,1983,3.435
SEN,1984,3.35
SEN,1985,3.668
SEN,1986,5.188
SEN,1987,6.241
SEN,1988,6.173
SEN,1989,6.083
SEN,1990,7.078
SEN,1991,6.955
SEN,1992,7.435
SEN,1993,7.014
SEN,1994,4.746
SEN,1995,6.026
SEN,1996,6.3
SEN,1997,5.867
SEN,1998,6.416
SEN,1999,6.599
SEN,2000,6.016
SEN,2001,6.508
SEN,2002,7.001
SEN,2003,8.767
SEN,2004,10.072
SEN,2005,11.015
SEN,2006,11.699
SEN,2007,13.996
SEN,2008,16.852
SEN,2009,16.128
SEN,2010,16.134
SEN,2011,17.811
SEN,2012,17.672
SEN,2013,18.919
SEN,2014,19.802
SEN,2015,17.777
SEN,2016,19.035
SEN,2017,20.989
SEN,2018,23.127
SEN,2019,23.405
SEN,2020,24.534
SEN,2021,27.584
SEN,2022,27.744
SEN,2023,30.937
SEN,2024,33.685
SEN,2025,37.804
SRB,1997,23.635
SRB,1998,18.529
SRB,1999,11.973
SRB,2000,9.79
SRB,2001,13.009
SRB,2002,17.185
SRB,2003,22.515
SRB,2004,26.017
SRB,2005,27.496
SRB,2006,32.602
SRB,2007,43.395
SRB,2008,52.094
SRB,2009,45.156
SRB,2010,41.369
SRB,2011,49.28
SRB,2012,43.316
SRB,2013,48.394
SRB,2014,47.062
SRB,2015,39.656
SRB,2016,40.693
SRB,2017,44.179
SRB,2018,50.641
SRB,2019,51.514
SRB,2020,53.356
SRB,2021,62.787
SRB,2022,63.563
SRB,2023,75.187
SRB,2024,82.55
SRB,2025,88.634
SYC,1980,0.147
SYC,1981,0.154
SYC,1982,0.148
SYC,1983,0.147
SYC,1984,0.151
SYC,1985,0.169
SYC,1986,0.208
SYC,1987,0.249
SYC,1988,0.284
SYC,1989,0.305
SYC,1990,0.369
SYC,1991,0.374
SYC,1992,0.434
SYC,1993,0.474
SYC,1994,0.486
SYC,1995,0.508
SYC,1996,0.503
SYC,1997,0.563
SYC,1998,0.608
SYC,1999,0.623
SYC,2000,0.615
SYC,2001,0.622
SYC,2002,0.698
SYC,2003,0.706
SYC,2004,0.839
SYC,2005,0.919
SYC,2006,1.016
SYC,2007,1.034
SYC,2008,0.998
SYC,2009,0.847
SYC,2010,0.97
SYC,2011,1.018
SYC,2012,1.06
SYC,2013,1.328
SYC,2014,1.388
SYC,2015,1.432
SYC,2016,1.568
SYC,2017,1.675
SYC,2018,1.777
SYC,2019,1.867
SYC,2020,1.384
SYC,2021,1.49
SYC,2022,2.058
SYC,2023,2.141
SYC,2024,2.144
SYC,2025,2.235
SLE,1980,2.708
SLE,1981,2.903
SLE,1982,3.264
SLE,1983,2.838
SLE,1984,3.283
SLE,1985,2.794
SLE,1986,2.092
SLE,1987,1.823
SLE,1988,2.988
SLE,1989,2.745
SLE,1990,1.509
SLE,1991,1.812
SLE,1992,1.58
SLE,1993,1.786
SLE,1994,2.118
SLE,1995,2.026
SLE,1996,2.188
SLE,1997,1.974
SLE,1998,1.562
SLE,1999,1.555
SLE,2000,1.498
SLE,2001,1.726
SLE,2002,1.99
SLE,2003,2.218
SLE,2004,2.339
SLE,2005,2.672
SLE,2006,3.144
SLE,2007,3.451
SLE,2008,3.926
SLE,2009,3.795
SLE,2010,4.174
SLE,2011,4.799
SLE,2012,5.746
SLE,2013,6.736
SLE,2014,6.521
SLE,2015,6.75
SLE,2016,6.023
SLE,2017,5.812
SLE,2018,6.39
SLE,2019,6.519
SLE,2020,6.682
SLE,2021,6.994
SLE,2022,7.119
SLE,2023,6.397
SLE,2024,7.411
SLE,2025,7.804
SGP,1980,12.082
SGP,1981,14.367
SGP,1982,15.879
SGP,1983,18.011
SGP,1984,19.563
SGP,1985,18.573
SGP,1986,18.78
SGP,1987,21.629
SGP,1988,26.551
SGP,1989,31.436
SGP,1990,38.892
SGP,1991,45.465
SGP,1992,52.131
SGP,1993,60.604
SGP,1994,73.689
SGP,1995,87.813
SGP,1996,96.293
SGP,1997,100.124
SGP,1998,85.728
SGP,1999,86.287
SGP,2000,96.077
SGP,2001,89.794
SGP,2002,92.538
SGP,2003,97.646
SGP,2004,115.034
SGP,2005,127.808
SGP,2006,148.627
SGP,2007,180.942
SGP,2008,193.617
SGP,2009,194.15
SGP,2010,239.808
SGP,2011,279.357
SGP,2012,295.093
SGP,2013,307.576
SGP,2014,314.864
SGP,2015,307.999
SGP,2016,319.054
SGP,2017,343.257
SGP,2018,376.893
SGP,2019,376.902
SGP,2020,349.488
SGP,2021,434.111
SGP,2022,498.475
SGP,2023,501.428
SGP,2024,530.708
SGP,2025,561.725
SVK,1993,13.726
SVK,1994,15.838
SVK,1995,20.034
SVK,1996,21.659
SVK,1997,21.927
SVK,1998,22.825
SVK,1999,20.867
SVK,2000,20.73
SVK,2001,21.421
SVK,2002,24.888
SVK,2003,34.085
SVK,2004,43.19
SVK,2005,49.116
SVK,2006,57.492
SVK,2007,77.239
SVK,2008,97.17
SVK,2009,89.302
SVK,2010,91.237
SVK,2011,99.905
SVK,2012,94.684
SVK,2013,98.937
SVK,2014,101.463
SVK,2015,88.91
SVK,2016,89.928
SVK,2017,95.616
SVK,2018,106.186
SVK,2019,105.723
SVK,2020,106.652
SVK,2021,118.642
SVK,2022,115.676
SVK,2023,132.832
SVK,2024,142.617
SVK,2025,152.479
SVN,1992,19.285
SVN,1993,16.637
SVN,1994,16.857
SVN,1995,21.399
SVN,1996,21.48
SVN,1997,20.769
SVN,1998,22.08
SVN,1999,22.668
SVN,2000,20.262
SVN,2001,20.693
SVN,2002,23.263
SVN,2003,29.399
SVN,2004,34.19
SVN,2005,36.002
SVN,2006,39.293
SVN,2007,47.886
SVN,2008,55.503
SVN,2009,49.921
SVN,2010,47.832
SVN,2011,51.19
SVN,2012,46.196
SVN,2013,47.868
SVN,2014,49.527
SVN,2015,42.714
SVN,2016,44.279
SVN,2017,48.136
SVN,2018,53.713
SVN,2019,53.916
SVN,2020,53.342
SVN,2021,61.57
SVN,2022,59.975
SVN,2023,69.168
SVN,2024,73.198
SVN,2025,77.354
SLB,1980,0.183
SLB,1981,0.194
SLB,1982,0.193
SLB,1983,0.181
SLB,1984,0.182
SLB,1985,0.166
SLB,1986,0.148
SLB,1987,0.155
SLB,1988,0.176
SLB,1989,0.173
SLB,1990,0.215
SLB,1991,0.228
SLB,1992,0.269
SLB,1993,0.301
SLB,1994,0.403
SLB,1995,0.469
SLB,1996,0.511
SLB,1997,0.527
SLB,1998,0.458
SLB,1999,0.488
SLB,2000,0.42
SLB,2001,0.41
SLB,2002,0.346
SLB,2003,0.353
SLB,2004,0.398
SLB,2005,0.477
SLB,2006,0.539
SLB,2007,0.62
SLB,2008,0.699
SLB,2009,0.736
SLB,2010,0.847
SLB,2011,1.05
SLB,2012,1.185
SLB,2013,1.286
SLB,2014,1.336
SLB,2015,1.308
SLB,2016,1.379
SLB,2017,1.47
SLB,2018,1.615
SLB,2019,1.619
SLB,2020,1.536
SLB,2021,1.523
SLB,2022,1.566
SLB,2023,1.633
SLB,2024,1.73
SLB,2025,1.835
SOM,2011,5.022
SOM,2012,5.183
SOM,2013,5.869
SOM,2014,6.443
SOM,2015,6.841
SOM,2016,7.391
SOM,2017,8.252
SOM,2018,7.873
SOM,2019,8.655
SOM,2020,8.628
SOM,2021,9.484
SOM,2022,10.203
SOM,2023,10.969
SOM,2024,12.729
SOM,2025,13.887
ZAF,1980,89.412
ZAF,1981,93.15
ZAF,1982,85.897
ZAF,1983,96.205
ZAF,1984,84.838
ZAF,1985,64.481
ZAF,1986,73.399
ZAF,1987,96.533
ZAF,1988,104.01
ZAF,1989,108.07
ZAF,1990,126.027
ZAF,1991,135.227
ZAF,1992,146.97
ZAF,1993,147.236
ZAF,1994,153.569
ZAF,1995,171.736
ZAF,1996,163.34
ZAF,1997,169.004
ZAF,1998,152.885
ZAF,1999,151.426
ZAF,2000,151.855
ZAF,2001,135.527
ZAF,2002,129.385
ZAF,2003,197.017
ZAF,2004,256.188
ZAF,2005,288.749
ZAF,2006,304.055
ZAF,2007,332.65
ZAF,2008,316.491
ZAF,2009,331.184
ZAF,2010,417.315
ZAF,2011,458.708
ZAF,2012,434.4
ZAF,2013,400.877
ZAF,2014,381.195
ZAF,2015,346.663
ZAF,2016,323.493
ZAF,2017,381.317
ZAF,2018,405.093
ZAF,2019,389.245
ZAF,2020,337.876
ZAF,2021,420.778
ZAF,2022,406.755
ZAF,2023,380.592
ZAF,2024,403.045
ZAF,2025,418.046
SSD,2011,17.34
SSD,2012,11.267
SSD,2013,14.947
SSD,2014,15.178
SSD,2015,15.326
SSD,2016,2.899
SSD,2017,1.804
SSD,2018,3.118
SSD,2019,4.044
SSD,2020,5.423
SSD,2021,5.94
SSD,2022,8.037
SSD,2023,7.178
SSD,2024,5.268
SSD,2025,5.312
ESP,1980,231.048
ESP,1981,204.843
ESP,1982,197.89
ESP,1983,173.072
ESP,1984,172.597
ESP,1985,181.847
ESP,1986,251.618
ESP,1987,318.787
ESP,1988,374.535
ESP,1989,413.106
ESP,1990,536.322
ESP,1991,577.166
ESP,1992,630.91
ESP,1993,529.98
ESP,1994,531.801
ESP,1995,614.713
ESP,1996,642.48
ESP,1997,590.5
ESP,1998,619.541
ESP,1999,635.025
ESP,2000,598.367
ESP,2001,627.803
ESP,2002,708.437
ESP,2003,907.736
ESP,2004,1069.344
ESP,2005,1155.306
ESP,2006,1261.914
ESP,2007,1476.92
ESP,2008,1635.936
ESP,2009,1494.963
ESP,2010,1429.155
ESP,2011,1487.307
ESP,2012,1331.838
ESP,2013,1362.207
ESP,2014,1380.6
ESP,2015,1206.287
ESP,2016,1242.673
ESP,2017,1321.288
ESP,2018,1432.292
ESP,2019,1403.651
ESP,2020,1288.751
ESP,2021,1462.216
ESP,2022,1447.636
ESP,2023,1620.558
ESP,2024,1731.469
ESP,2025,1827.576
LKA,1980,5.194
LKA,1981,5.404
LKA,1982,5.834
LKA,1983,6.298
LKA,1984,7.382
LKA,1985,7.302
LKA,1986,7.826
LKA,1987,8.149
LKA,1988,8.518
LKA,1989,8.55
LKA,1990,9.787
LKA,1991,10.716
LKA,1992,11.553
LKA,1993,12.351
LKA,1994,14.245
LKA,1995,15.127
LKA,1996,16.592
LKA,1997,18.544
LKA,1998,19.05
LKA,1999,19.143
LKA,2000,20.007
LKA,2001,19.236
LKA,2002,20.238
LKA,2003,22.352
LKA,2004,24.423
LKA,2005,28.88
LKA,2006,33.447
LKA,2007,38.27
LKA,2008,48.177
LKA,2009,49.75
LKA,2010,58.643
LKA,2011,67.725
LKA,2012,70.392
LKA,2013,76.934
LKA,2014,82.483
LKA,2015,85.091
LKA,2016,88
LKA,2017,94.376
LKA,2018,94.484
LKA,2019,89.015
LKA,2020,84.304
LKA,2021,88.609
LKA,2022,74.586
KNA,1980,0.058
KNA,1981,0.069
KNA,1982,0.079
KNA,1983,0.078
KNA,1984,0.091
KNA,1985,0.101
KNA,1986,0.119
KNA,1987,0.136
KNA,1988,0.161
KNA,1989,0.179
KNA,1990,0.203
KNA,1991,0.201
KNA,1992,0.223
KNA,1993,0.243
KNA,1994,0.272
KNA,1995,0.293
KNA,1996,0.312
KNA,1997,0.351
KNA,1998,0.366
KNA,1999,0.389
KNA,2000,0.421
KNA,2001,0.458
KNA,2002,0.481
KNA,2003,0.469
KNA,2004,0.507
KNA,2005,0.547
KNA,2006,0.644
KNA,2007,0.689
KNA,2008,0.778
KNA,2009,0.774
KNA,2010,0.779
KNA,2011,0.836
KNA,2012,0.825
KNA,2013,0.875
KNA,2014,0.953
KNA,2015,0.957
KNA,2016,1.007
KNA,2017,1.058
KNA,2018,1.076
KNA,2019,1.107
KNA,2020,0.884
KNA,2021,0.859
KNA,2022,0.981
KNA,2023,1.056
KNA,2024,1.158
KNA,2025,1.223
LCA,1980,0.17
LCA,1981,0.194
LCA,1982,0.183
LCA,1983,0.197
LCA,1984,0.251
LCA,1985,0.284
LCA,1986,0.34
LCA,1987,0.375
LCA,1988,0.429
LCA,1989,0.486
LCA,1990,0.579
LCA,1991,0.613
LCA,1992,0.674
LCA,1993,0.684
LCA,1994,0.713
LCA,1995,0.762
LCA,1996,0.788
LCA,1997,0.805
LCA,1998,0.877
LCA,1999,0.921
LCA,2000,0.932
LCA,2001,0.892
LCA,2002,0.899
LCA,2003,0.987
LCA,2004,1.066
LCA,2005,1.135
LCA,2006,1.268
LCA,2007,1.331
LCA,2008,1.427
LCA,2009,1.4
LCA,2010,1.483
LCA,2011,1.569
LCA,2012,1.598
LCA,2013,1.66
LCA,2014,1.749
LCA,2015,1.808
LCA,2016,1.869
LCA,2017,1.999
LCA,2018,2.061
LCA,2019,2.095
LCA,2020,1.499
LCA,2021,1.867
LCA,2022,2.343
LCA,2023,2.43
LCA,2024,2.569
LCA,2025,2.682
VCT,1980,0.089
VCT,1981,0.11
VCT,1982,0.123
VCT,1983,0.132
VCT,1984,0.146
VCT,1985,0.157
VCT,1986,0.174
VCT,1987,0.19
VCT,1988,0.217
VCT,1989,0.232
VCT,1990,0.26
VCT,1991,0.275
VCT,1992,0.3
VCT,1993,0.309
VCT,1994,0.313
VCT,1995,0.341
VCT,1996,0.358
VCT,1997,0.376
VCT,1998,0.403
VCT,1999,0.422
VCT,2000,0.428
VCT,2001,0.462
VCT,2002,0.488
VCT,2003,0.509
VCT,2004,0.55
VCT,2005,0.58
VCT,2006,0.644
VCT,2007,0.714
VCT,2008,0.733
VCT,2009,0.714
VCT,2010,0.72
VCT,2011,0.714
VCT,2012,0.73
VCT,2013,0.765
VCT,2014,0.771
VCT,2015,0.787
VCT,2016,0.814
VCT,2017,0.844
VCT,2018,0.884
VCT,2019,0.91
VCT,2020,0.865
VCT,2021,0.889
VCT,2022,0.989
VCT,2023,1.083
VCT,2024,1.173
VCT,2025,1.245
SDN,1980,9.095
SDN,1981,6.53
SDN,1982,4.748
SDN,1983,6.485
SDN,1984,7.992
SDN,1985,5.547
SDN,1986,7.4
SDN,1987,11.964
SDN,1988,9.551
SDN,1989,16.853
SDN,1990,2.245
SDN,1991,2.528
SDN,1992,3.1
SDN,1993,5.246
SDN,1994,5.961
SDN,1995,6.694
SDN,1996,8.377
SDN,1997,10.241
SDN,1998,10.924
SDN,1999,10.714
SDN,2000,13.134
SDN,2001,15.716
SDN,2002,18.137
SDN,2003,21.355
SDN,2004,26.646
SDN,2005,35.183
SDN,2006,45.264
SDN,2007,59.44
SDN,2008,64.833
SDN,2009,54.812
SDN,2010,65.716
SDN,2011,66.448
SDN,2012,48.948
SDN,2013,52.892
SDN,2014,60.726
SDN,2015,64.534
SDN,2016,64.888
SDN,2017,48.906
SDN,2018,33.59
SDN,2019,31.484
SDN,2020,35.241
SDN,2021,35.148
SDN,2022,33.52
SDN,2023,38.109
SDN,2024,29.793
SDN,2025,29.994
SUR,1980,1.276
SUR,1981,1.427
SUR,1982,1.469
SUR,1983,1.419
SUR,1984,1.387
SUR,1985,1.402
SUR,1986,1.43
SUR,1987,1.573
SUR,1988,1.864
SUR,1989,2.177
SUR,1990,0.577
SUR,1991,0.637
SUR,1992,0.59
SUR,1993,0.465
SUR,1994,0.523
SUR,1995,0.993
SUR,1996,1.234
SUR,1997,1.322
SUR,1998,1.588
SUR,1999,1.308
SUR,2000,1.355
SUR,2001,1.167
SUR,2002,1.474
SUR,2003,1.729
SUR,2004,2
SUR,2005,2.393
SUR,2006,2.812
SUR,2007,3.144
SUR,2008,3.783
SUR,2009,4.15
SUR,2010,4.677
SUR,2011,4.735
SUR,2012,5.332
SUR,2013,5.51
SUR,2014,5.612
SUR,2015,5.126
SUR,2016,3.317
SUR,2017,3.592
SUR,2018,3.996
SUR,2019,4.016
SUR,2020,2.912
SUR,2021,3.084
SUR,2022,3.631
SUR,2023,3.747
SUR,2024,4.918
SUR,2025,4.957
SWZ,1980,0.754
SWZ,1981,0.798
SWZ,1982,0.714
SWZ,1983,0.734
SWZ,1984,0.628
SWZ,1985,0.497
SWZ,1986,0.635
SWZ,1987,0.831
SWZ,1988,0.986
SWZ,1989,1.006
SWZ,1990,1.237
SWZ,1991,1.285
SWZ,1992,1.425
SWZ,1993,1.497
SWZ,1994,1.621
SWZ,1995,1.932
SWZ,1996,1.83
SWZ,1997,1.957
SWZ,1998,1.797
SWZ,1999,1.764
SWZ,2000,1.739
SWZ,2001,1.544
SWZ,2002,1.436
SWZ,2003,2.198
SWZ,2004,2.774
SWZ,2005,3.177
SWZ,2006,3.293
SWZ,2007,3.465
SWZ,2008,3.298
SWZ,2009,3.596
SWZ,2010,4.438
SWZ,2011,4.826
SWZ,2012,4.887
SWZ,2013,4.6
SWZ,2014,4.426
SWZ,2015,4.061
SWZ,2016,3.815
SWZ,2017,4.407
SWZ,2018,4.667
SWZ,2019,4.495
SWZ,2020,3.984
SWZ,2021,4.851
SWZ,2022,4.791
SWZ,2023,4.856
SWZ,2024,5.145
SWZ,2025,5.422
SWE,1980,139.571
SWE,1981,127.406
SWE,1982,112.404
SWE,1983,103.289
SWE,1984,107.628
SWE,1985,112.593
SWE,1986,148.766
SWE,1987,180.937
SWE,1988,204.691
SWE,1989,215.436
SWE,1990,258.395
SWE,1991,270.629
SWE,1992,281.588
SWE,1993,212.646
SWE,1994,228.703
SWE,1995,267.054
SWE,1996,291.954
SWE,1997,268.252
SWE,1998,270.891
SWE,1999,274.319
SWE,2000,262.904
SWE,2001,242.498
SWE,2002,267.373
SWE,2003,334.074
SWE,2004,384.548
SWE,2005,391.691
SWE,2006,422.528
SWE,2007,490.052
SWE,2008,514.617
SWE,2009,434.313
SWE,2010,492.753
SWE,2011,570.541
SWE,2012,549.742
SWE,2013,584.128
SWE,2014,577.73
SWE,2015,501.698
SWE,2016,514.218
SWE,2017,536.084
SWE,2018,551.312
SWE,2019,532.169
SWE,2020,545.148
SWE,2021,637.187
SWE,2022,579.896
SWE,2023,584.914
SWE,2024,609.039
SWE,2025,638.78
CHE,1980,122.466
CHE,1981,112.129
CHE,1982,114.891
CHE,1983,114.517
CHE,1984,109.4
CHE,1985,110.965
CHE,1986,159.074
CHE,1987,199.086
CHE,1988,215.36
CHE,1989,208.135
CHE,1990,265.911
CHE,1991,269.003
CHE,1992,279.764
CHE,1993,272.006
CHE,1994,301.246
CHE,1995,353.058
CHE,1996,340.259
CHE,1997,294.858
CHE,1998,303.265
CHE,1999,297.579
CHE,2000,279.285
CHE,2001,286.773
CHE,2002,309.594
CHE,2003,362.17
CHE,2004,403.446
CHE,2005,418.222
CHE,2006,441.862
CHE,2007,491.066
CHE,2008,566.968
CHE,2009,553.913
CHE,2010,598.333
CHE,2011,715.799
CHE,2012,686.546
CHE,2013,706.776
CHE,2014,726.692
CHE,2015,693.845
CHE,2016,687.721
CHE,2017,695.505
CHE,2018,725.9
CHE,2019,721.89
CHE,2020,741.311
CHE,2021,814.689
CHE,2022,828.447
CHE,2023,894.811
CHE,2024,942.265
CHE,2025,999.604
SYR,1980,12.98
SYR,1981,16.652
SYR,1982,17.415
SYR,1983,18.649
SYR,1984,19.171
SYR,1985,21.177
SYR,1986,25.428
SYR,1987,32.497
SYR,1988,16.538
SYR,1989,9.849
SYR,1990,12.303
SYR,1991,12.738
SYR,1992,13.263
SYR,1993,13.796
SYR,1994,15.105
SYR,1995,16.556
SYR,1996,17.761
SYR,1997,16.573
SYR,1998,16.144
SYR,1999,16.785
SYR,2000,19.861
SYR,2001,20.979
SYR,2002,22.758
SYR,2003,21.702
SYR,2004,25.204
SYR,2005,28.881
SYR,2006,33.824
SYR,2007,40.488
SYR,2008,52.631
SYR,2009,53.939
SYR,2010,60.043
TWN,1980,42.285
TWN,1981,48.969
TWN,1982,49.535
TWN,1983,54.148
TWN,1984,61.071
TWN,1985,63.617
TWN,1986,78.195
TWN,1987,105.039
TWN,1988,126.473
TWN,1989,152.704
TWN,1990,166.622
TWN,1991,187.14
TWN,1992,222.911
TWN,1993,236.339
TWN,1994,256.247
TWN,1995,279.059
TWN,1996,292.494
TWN,1997,303.284
TWN,1998,279.964
TWN,1999,303.83
TWN,2000,330.68
TWN,2001,299.276
TWN,2002,307.439
TWN,2003,317.381
TWN,2004,346.924
TWN,2005,374.06
TWN,2006,386.45
TWN,2007,406.907
TWN,2008,415.901
TWN,2009,390.829
TWN,2010,444.281
TWN,2011,483.974
TWN,2012,495.61
TWN,2013,512.943
TWN,2014,535.328
TWN,2015,534.515
TWN,2016,543.081
TWN,2017,590.733
TWN,2018,609.198
TWN,2019,611.396
TWN,2020,673.178
TWN,2021,773.038
TWN,2022,760.907
TWN,2023,755.674
TWN,2024,775.017
TWN,2025,814.438
TJK,1992,0.291
TJK,1993,0.678
TJK,1994,0.829
TJK,1995,0.569
TJK,1996,1.052
TJK,1997,1.121
TJK,1998,1.32
TJK,1999,1.087
TJK,2000,0.991
TJK,2001,1.057
TJK,2002,1.212
TJK,2003,1.555
TJK,2004,2.073
TJK,2005,2.311
TJK,2006,2.811
TJK,2007,3.712
TJK,2008,5.135
TJK,2009,4.977
TJK,2010,5.642
TJK,2011,6.523
TJK,2012,7.592
TJK,2013,8.506
TJK,2014,9.242
TJK,2015,7.857
TJK,2016,6.994
TJK,2017,7.535
TJK,2018,7.762
TJK,2019,8.301
TJK,2020,8.134
TJK,2021,8.934
TJK,2022,10.493
TJK,2023,11.855
TJK,2024,12.995
TJK,2025,14.164
TZA,1980,10.873
TZA,1981,13.005
TZA,1982,14.932
TZA,1983,15.294
TZA,1984,13.915
TZA,1985,12.556
TZA,1986,15.874
TZA,1987,7.821
TZA,1988,7.474
TZA,1989,6.444
TZA,1990,5.172
TZA,1991,6.019
TZA,1992,5.588
TZA,1993,5.17
TZA,1994,5.478
TZA,1995,6.382
TZA,1996,7.889
TZA,1997,9.341
TZA,1998,11.481
TZA,1999,11.777
TZA,2000,12.369
TZA,2001,12.61
TZA,2002,13.123
TZA,2003,14.159
TZA,2004,15.576
TZA,2005,17.174
TZA,2006,18.878
TZA,2007,21.81
TZA,2008,27.779
TZA,2009,29.301
TZA,2010,31.86
TZA,2011,34.369
TZA,2012,39.65
TZA,2013,45.677
TZA,2014,49.982
TZA,2015,47.424
TZA,2016,49.774
TZA,2017,54
TZA,2018,54.775
TZA,2019,58.797
TZA,2020,63.373
TZA,2021,67.964
TZA,2022,74.173
TZA,2023,79.138
TZA,2024,79.867
TZA,2025,85.477
THA,1980,33.422
THA,1981,35.999
THA,1982,37.799
THA,1983,41.366
THA,1984,43.179
THA,1985,40.185
THA,1986,44.52
THA,1987,52.204
THA,1988,63.704
THA,1989,74.637
THA,1990,88.467
THA,1991,101.247
THA,1992,115.576
THA,1993,128.889
THA,1994,146.684
THA,1995,169.279
THA,1996,183.035
THA,1997,150.18
THA,1998,113.676
THA,1999,126.669
THA,2000,126.392
THA,2001,120.296
THA,2002,134.301
THA,2003,152.281
THA,2004,172.896
THA,2005,189.264
THA,2006,221.731
THA,2007,262.94
THA,2008,291.299
THA,2009,281.716
THA,2010,341.166
THA,2011,370.877
THA,2012,397.579
THA,2013,420.329
THA,2014,407.35
THA,2015,401.183
